Data_Type,Sample_Size,Iteration,MAPE,RMSE,Causal_Effect,Method
data3,1000,8,45.49408031149697,1.1617779233962706,2.3692367,CFNN
data3,1000,9,49.906896360875095,1.2801190750142464,1.9365447,CFNN
data3,1000,10,111.02619384927237,1.0946467615932143,2.4027305,CFNN
data3,1000,11,52.87077002978323,1.077228181421116,2.3741446,CFNN
data3,1000,12,41.91544536048677,1.0920622365466386,2.2157462,CFNN
data3,1000,13,73.19801975420529,1.100837407900048,2.259646,CFNN
data3,1000,14,54.1030875521044,1.157115856780385,2.109117,CFNN
data3,1000,15,50.46533307240293,1.3300542444155778,2.264362,CFNN
data3,1000,16,52.84061009019818,1.1402929583205157,2.0201373,CFNN
data3,1000,17,63.82410679458312,1.2409995914868777,2.327427,CFNN
data3,1000,18,57.58453357120086,1.170206189423401,2.3774295,CFNN
data3,1000,19,56.93413443160009,1.0742332700499506,2.2056904,CFNN
data3,1000,20,97.72411590769727,1.2397557323172301,2.1944215,CFNN
data3,1000,21,87.10716198571144,1.1242450253430267,2.3075109,CFNN
data3,1000,22,64.23589574592756,1.1136560069158805,2.2979555,CFNN
data3,1000,23,56.02026467845156,1.126752978774773,2.174568,CFNN
data3,1000,24,45.030004709701316,1.15884740315137,2.293116,CFNN
data3,1000,25,100.99346689172334,1.189022597079712,2.4111748,CFNN
data3,1000,26,93.88811496898177,1.1472537443570263,2.261063,CFNN
data3,1000,27,56.401764409927566,1.1433867179146346,2.277088,CFNN
data3,1000,28,51.749361535479665,1.1030370554673785,2.2781167,CFNN
data3,1000,29,59.566244646091626,1.1465728777794515,2.3988822,CFNN
data3,1000,30,91.01517605726858,1.1759787208454222,2.091028,CFNN
data3,1000,31,57.10279265591769,1.179077211084342,2.4887173,CFNN
data3,1000,32,43.268176224244534,1.1472197028254227,2.1571684,CFNN
data3,1000,33,75.68147386677464,1.1017446502088388,2.5447195,CFNN
data3,1000,34,206.2710896425603,1.0803756082797293,2.5260317,CFNN
data3,1000,35,61.346322918955046,1.1045004660719446,2.4862535,CFNN
data3,1000,36,103.64276537579038,1.136116529229879,2.7617621,CFNN
data3,1000,37,67.30377291523384,1.1344180950200735,2.271983,CFNN
data3,1000,38,74.02653045629401,1.0966573599075475,2.3688073,CFNN
data3,1000,39,147.70432405312422,1.0703346922706367,2.2064264,CFNN
data3,1000,40,40.17090320776441,1.0954740168148847,2.3573642,CFNN
data3,1000,41,61.88789686861443,1.1825375566289709,2.2423058,CFNN
data3,1000,42,174.91893328385882,1.1242608916452155,2.4163804,CFNN
data3,1000,43,58.473205594737685,1.123719971606153,2.0334682,CFNN
data3,1000,44,57.10217058827438,1.1087677365120816,2.3182437,CFNN
data3,1000,45,42.5985737971447,1.1658323007623501,2.2082245,CFNN
data3,1000,46,43.09166767418907,1.1000273378004841,2.2633183,CFNN
data3,1000,47,63.92167670360058,1.266325688321828,2.2175214,CFNN
data3,1000,48,75.44970676197042,1.0800775243877816,2.6160479,CFNN
data3,1000,49,53.50051325057461,1.2151489988710924,2.019406,CFNN
data3,1000,50,67.3739071500917,1.1169183220609122,2.2881274,CFNN
data3,1000,51,40.8061356836283,1.1319092830543986,2.2859175,CFNN
data3,1000,52,109.25121192026317,1.179541741153178,2.219697,CFNN
data3,1000,53,47.549368703513665,1.109090543829146,2.2084565,CFNN
data3,1000,54,84.87494880275601,1.071337861596773,2.173456,CFNN
data3,1000,55,53.85677086222284,1.2267241262892532,2.387792,CFNN
data3,1000,56,180.1718358465331,1.334143552557905,2.1010547,CFNN
data3,1000,57,48.11471945802807,1.1178628756273272,2.2752502,CFNN
data3,1000,58,100.47829359080484,1.1510739231450975,2.455405,CFNN
data3,1000,59,44.25782392287797,1.1964639216016941,2.238996,CFNN
data3,1000,60,51.34399426822536,1.1149504477869836,2.4954545,CFNN
data3,1000,61,68.32908675336617,1.2326186655735656,2.065566,CFNN
data3,1000,62,145.54942817707337,1.3417265681162573,2.1808941,CFNN
data3,1000,63,263.2226626570255,1.1273227655876634,2.4944594,CFNN
data3,1000,64,76.09891300940785,1.228682220753036,2.236446,CFNN
data3,1000,65,58.63378935015494,1.1354554801908332,2.6015692,CFNN
data3,1000,66,68.1862483221096,1.1013445096845975,2.156284,CFNN
data3,1000,67,52.152117723048754,1.0908008752694445,2.1790755,CFNN
data3,1000,68,65.14953888078146,1.0731561314767304,2.7475538,CFNN
data3,1000,69,45.6884719695246,1.2010694824720434,2.2158744,CFNN
data3,1000,70,86.08121236935592,1.1178148673175,2.3679767,CFNN
data3,1000,71,38.79429051021721,1.2544515779565084,2.2330213,CFNN
data3,1000,72,71.76843082462908,1.1992510683273683,1.9342744,CFNN
data3,1000,73,43.28030001686683,1.210975756011839,2.0841932,CFNN
data3,1000,74,65.4733733758435,1.1403151395537212,2.1546206,CFNN
data3,1000,75,67.5993374921109,1.1410876364023554,2.1651077,CFNN
data3,1000,76,114.26342630115171,1.2100776855279478,2.4696758,CFNN
data3,1000,77,52.07136876752539,1.0152894149048184,2.4622328,CFNN
data3,1000,78,61.72548567173178,1.1518636943378875,2.417484,CFNN
data3,1000,79,229.9692846238019,1.2227132387132862,2.1978,CFNN
data3,1000,80,78.05562841057322,1.062215707438054,2.5042515,CFNN
data3,1000,81,39.349654163361286,1.096371552173309,2.5380704,CFNN
data3,1000,82,57.80756114915171,1.1110969681262703,2.3490727,CFNN
data3,1000,83,54.663700152924996,1.2363748698173809,2.3307571,CFNN
data3,1000,84,50.85316040793175,1.2560388008388848,2.463256,CFNN
data3,1000,85,41.411648038835175,1.130424801498368,2.5474384,CFNN
data3,1000,86,226.68434404472205,1.1599412316847575,2.4037886,CFNN
data3,1000,87,130.33250809985063,1.176278721543192,2.3808327,CFNN
data3,1000,88,69.40031643460445,1.0868947609461355,2.3458555,CFNN
data3,1000,89,47.98014288491066,1.0505164782766563,2.4410985,CFNN
data3,1000,90,106.30880544309802,1.1107773315425422,2.341877,CFNN
data3,1000,91,76.74259620770016,1.3798818138272466,2.041883,CFNN
data3,1000,92,41.231354917377004,1.2610558762924953,2.052813,CFNN
data3,1000,93,46.84305946260681,1.0595768628000515,2.5746841,CFNN
data3,1000,94,52.153963725768335,1.092314244363549,2.7494698,CFNN
data3,1000,95,98.06492075667708,1.1300454345210182,2.327479,CFNN
data3,1000,96,52.91944671701834,1.1632722708529966,2.4156694,CFNN
data3,1000,97,7047.341036652495,1.2366606336229151,2.3233423,CFNN
data3,1000,98,53.77346986976206,1.0997024325954645,2.6492274,CFNN
data3,1000,99,56.50372775206013,1.086551169370099,2.452453,CFNN
data3,1000,100,139.60386126258632,1.1260324676382765,2.2776732,CFNN
data4,50,1,74.64077366975084,3.81237183382504,0.34968445,CFNN
data4,50,2,69.46026685936995,3.747471954897719,0.3875346,CFNN
data4,50,3,79.76581260109917,3.7470730487477732,0.5003238,CFNN
data4,50,4,83.54203561291476,3.9645377618627253,0.46427026,CFNN
data4,50,5,79.44353703207506,3.2654230191925993,0.6700182,CFNN
data4,50,6,73.2398962251418,3.550212390176388,0.74847656,CFNN
data4,50,7,79.44733883164187,3.761585293734788,0.3798664,CFNN
data4,50,8,77.41872739723131,3.6219513574165947,0.43677616,CFNN
data4,50,9,79.32058641907244,3.771383705754345,0.481894,CFNN
data4,50,10,75.7046505587085,3.6458078875414257,0.6107717,CFNN
data4,50,11,87.78674304756498,3.7257118120267623,0.50157744,CFNN
data4,50,12,80.67005743341375,3.8818500839532817,0.497013,CFNN
data4,50,13,82.98924408096302,3.7527887843886356,0.40057883,CFNN
data4,50,14,81.25109431599668,3.813862248101244,0.6312957,CFNN
data4,50,15,74.85201827692732,3.7707970008354907,0.6179951,CFNN
data4,50,16,86.52943414486951,3.825435139257323,0.5600518,CFNN
data4,50,17,93.6487993104953,3.540150516978326,0.7462519,CFNN
data4,50,18,72.51237101843483,3.7310744850417943,0.58168757,CFNN
data4,50,19,83.27061309773467,3.8341417195982634,0.38049164,CFNN
data4,50,20,74.59974435736441,3.8215408318316895,0.35218742,CFNN
data4,50,21,77.97941958376072,3.795941856985902,0.37357897,CFNN
data4,50,22,96.132326368199,3.776505433388265,0.48908332,CFNN
data4,50,23,70.87882958550188,3.7428002346492386,0.5784134,CFNN
data4,50,24,74.43295008944492,3.8032359689344526,0.26568007,CFNN
data4,50,25,77.42244681697892,3.6753065393889712,0.4600053,CFNN
data4,50,26,70.71921548559753,3.618140689453065,0.5035551,CFNN
data4,50,27,77.89560551318367,3.7654629731619753,0.4939335,CFNN
data4,50,28,73.44274460587708,3.774383876075955,0.6061802,CFNN
data4,50,29,84.05709747685839,3.605830420511896,0.49180245,CFNN
data4,50,30,93.4898595831444,3.6444990671637694,0.5458274,CFNN
data4,50,31,77.66778709006415,3.9648228690489873,0.4365252,CFNN
data4,50,32,84.58150375886035,3.8956232312959505,0.4815572,CFNN
data4,50,33,75.36082600115522,3.8459687160093123,0.40507358,CFNN
data4,50,34,76.421891221325,4.019809646920306,0.35029486,CFNN
data4,50,35,81.14257836031453,3.6667852236578358,0.35397545,CFNN
data4,50,36,76.89495215663305,3.5618312315220777,0.4629743,CFNN
data4,50,37,71.50851720208395,3.557562973906031,0.6059652,CFNN
data4,50,38,81.11957054303605,3.806565472943274,0.36743262,CFNN
data4,50,39,78.15929994496162,3.95418254581936,0.4120773,CFNN
data4,50,40,76.63947314195352,3.6295398051203276,0.37019566,CFNN
data4,50,41,78.47640552975437,3.917066502152408,0.44303367,CFNN
data4,50,42,87.01795252785385,4.280566016988481,0.33080792,CFNN
data4,50,43,78.11951227244532,3.9732252483291552,0.5639259,CFNN
data4,50,44,74.69352797373242,3.8370711013290952,0.42701003,CFNN
data4,50,45,277.4042015173226,3.5343131668583747,0.6817916,CFNN
data4,50,46,81.25988938522357,3.8553490550563625,0.4622047,CFNN
data4,50,47,87.01972609517445,3.886373634757689,0.536477,CFNN
data4,50,48,86.99993981852678,3.614720357371326,0.5304115,CFNN
data4,50,49,77.56205841128418,3.700328421262113,0.52434313,CFNN
data4,50,50,138.12177999382084,3.850737213111097,0.30764723,CFNN
data4,50,51,73.51904263442978,3.764747215063603,0.40067762,CFNN
data4,50,52,134.62589971622566,3.6328679741050123,0.4531692,CFNN
data4,50,53,77.53187431473597,3.88475288025028,0.5657038,CFNN
data4,50,54,91.53380694658617,3.5276449472237754,0.6274317,CFNN
data4,50,55,77.6794850493883,4.028390406270635,0.4491689,CFNN
data4,50,56,79.00487805735223,3.840579948218366,0.49442834,CFNN
data4,50,57,111.15174322387837,3.681226758408985,0.5587913,CFNN
data4,50,58,76.46693396880157,3.7271416403397093,0.41554436,CFNN
data4,50,59,94.07909672842118,4.234744320988029,0.2947479,CFNN
data4,50,60,77.07202649122478,3.513302453303431,0.68958384,CFNN
data4,50,61,80.04033504070753,4.190720579711842,0.40759274,CFNN
data4,50,62,72.52987533881334,3.7666651810637704,0.4010859,CFNN
data4,50,63,76.70245772522254,3.8394185424786507,0.4023297,CFNN
data4,50,64,74.92861672472937,3.6782849967603672,0.3024211,CFNN
data4,50,65,82.75605322385267,4.027526934793753,0.2984802,CFNN
data4,50,66,78.9372619526251,3.662459976786401,0.42989975,CFNN
data4,50,67,87.91893627132119,3.749165922809147,0.42270434,CFNN
data4,50,68,95.33261018846369,4.010236776967566,0.43578836,CFNN
data4,50,69,72.39902421447252,3.6469079138450993,0.4712271,CFNN
data4,50,70,74.68364426914468,3.6824641343102136,0.5356689,CFNN
data4,50,71,80.25870722383837,3.8920773356360843,0.30419666,CFNN
data4,50,72,80.9864471475468,3.7767339267830202,0.53044677,CFNN
data4,50,73,83.86277016075316,3.9364068252631643,0.6107413,CFNN
data4,50,74,92.2254530501333,3.57786932174868,0.4890096,CFNN
data4,50,75,86.8565035203549,3.9227040892094562,0.37574804,CFNN
data4,50,76,71.62569358357459,3.7716367055728792,0.39270777,CFNN
data4,50,77,78.93229856302449,4.0560096376325925,0.25585648,CFNN
data4,50,78,78.4614897343786,4.087647096638501,0.36429712,CFNN
data4,50,79,73.38298770046,3.7456323496855664,0.51899207,CFNN
data4,50,80,73.53001830738899,3.6912645548923892,0.38217422,CFNN
data4,50,81,126.11257607293047,3.643936660650105,0.43734214,CFNN
data4,50,82,83.77914201824797,3.959564168671817,0.46704462,CFNN
data4,50,83,230.62581076786813,3.7094610684415503,0.57996947,CFNN
data4,50,84,72.49927358579079,3.65364644947133,0.57822865,CFNN
data4,50,85,794.5214922540756,3.769604370823619,0.5965787,CFNN
data4,50,86,88.64335809710214,4.09979696348689,0.23074682,CFNN
data4,50,87,71.83196043570305,3.625501274160836,0.45318618,CFNN
data4,50,88,80.48667450462885,3.977183722529567,0.3782128,CFNN
data4,50,89,80.34409492311708,3.7409005783265994,0.5349684,CFNN
data4,50,90,88.07805170605539,3.6798751790116415,0.41183242,CFNN
data4,50,91,82.89689620059396,3.8307969601251566,0.25184393,CFNN
data4,50,92,81.23477581215805,4.042338229870844,0.48703635,CFNN
data4,50,93,137.82190792385146,3.9662705184550426,0.44858733,CFNN
data4,50,94,72.27278849633285,3.828369618975781,0.43760252,CFNN
data4,50,95,94.9182495881345,3.8093800531148685,0.6974443,CFNN
data4,50,96,83.10317035580408,3.732352934486361,0.44172227,CFNN
data4,50,97,118.99917738157764,3.4726253500969233,0.7849781,CFNN
data4,50,98,73.91721133881849,3.7764764139394065,0.44137084,CFNN
data4,50,99,88.44793747142683,3.906979755522312,0.3024678,CFNN
data4,50,100,80.00986837183484,3.856834100157966,0.45687917,CFNN
data4,100,1,101.10182505146554,3.8755288732840585,0.5887472,CFNN
data4,100,2,92.16931339189298,3.332832066131628,0.7681704,CFNN
data4,100,3,66.11055770282618,3.434549291725862,0.57160676,CFNN
data4,100,4,69.24107657882423,3.4350545953874767,0.7104365,CFNN
data4,100,5,80.34936704452268,3.821523165979244,0.64379287,CFNN
data4,100,6,90.51998148622233,3.492474465487391,0.8072976,CFNN
data4,100,7,1414.1693975277808,4.035373353098729,0.44451308,CFNN
data4,100,8,70.16933307947116,3.4912780356177717,0.68743813,CFNN
data4,100,9,75.16499776566123,3.3958683909294898,0.5820032,CFNN
data4,100,10,82.62663622102794,3.237601597300116,0.96076936,CFNN
data4,100,11,77.55631469110898,3.353525079680658,0.6254663,CFNN
data4,100,12,79.83357963181199,3.493375345246194,0.7247386,CFNN
data4,100,13,81.94952119776478,4.104408715518797,0.47506213,CFNN
data4,100,14,79.68421174043202,3.441584596423267,0.69200295,CFNN
data4,100,15,100.04753624535363,3.5355247401339716,0.45201385,CFNN
data4,100,16,73.0622885535684,3.4486325133712468,0.7990763,CFNN
data4,100,17,75.95918668105077,3.3546440597978484,0.7968451,CFNN
data4,100,18,79.74310124087994,3.519136634921623,0.9019728,CFNN
data4,100,19,230.9724951378077,3.456678378088197,0.6451799,CFNN
data4,100,20,92.81531800643171,3.2119566835888778,0.7904912,CFNN
data4,100,21,77.28915004410605,3.9680271240019778,0.48159337,CFNN
data4,100,22,81.25393862121429,3.915569417964026,0.4870387,CFNN
data4,100,23,70.25919010529961,3.4798387548958334,0.571011,CFNN
data4,100,24,67.24031135215971,3.37225266722616,0.8519957,CFNN
data4,100,25,86.97816649972886,4.080337945941184,0.40919012,CFNN
data4,100,26,79.40960630836152,3.4447071354567953,0.6732246,CFNN
data4,100,27,114.54339102480805,3.9402457193433684,0.42954236,CFNN
data4,100,28,79.27638488884418,3.834149294950936,0.4725788,CFNN
data4,100,29,68.4009275289787,3.5688094364801195,0.6557357,CFNN
data4,100,30,75.9592247453993,3.412787345311241,0.9262043,CFNN
data4,100,31,81.50198882880547,3.74065935097201,0.41253632,CFNN
data4,100,32,71.59259232378254,3.459083327520028,0.7441341,CFNN
data4,100,33,75.44396675884515,3.543879310466048,0.7440099,CFNN
data4,100,34,84.17288404637115,4.140155122960336,0.5182015,CFNN
data4,100,35,73.07144804987419,3.5177845100727954,0.78113353,CFNN
data4,100,36,77.14814572851321,3.4418593907811776,0.87267005,CFNN
data4,100,37,76.33506887639872,3.585707693651848,0.6147052,CFNN
data4,100,38,71.23331712647429,3.7133654031420886,0.69631773,CFNN
data4,100,39,85.05004322202004,3.380656129380055,0.736579,CFNN
data4,100,40,89.51997622350805,4.007662716556417,0.43618378,CFNN
data4,100,41,81.4413225453236,4.028119942972843,0.32577077,CFNN
data4,100,42,81.05183561798604,4.05719514042442,0.4348166,CFNN
data4,100,43,65.50435769351182,3.3270417014231177,0.66403246,CFNN
data4,100,44,70.68771655177757,3.5353232384200926,0.53207093,CFNN
data4,100,45,69.38274606721598,3.4665378104574778,0.63604105,CFNN
data4,100,46,67.15530206523451,3.4038304576162814,0.71926576,CFNN
data4,100,47,118.48530328444515,3.4894497544804945,0.5208078,CFNN
data4,100,48,80.86476100225732,3.4818438257289364,0.83420813,CFNN
data4,100,49,69.21879836571398,3.3091734166447035,0.611019,CFNN
data4,100,50,62.450569882444206,3.1753492489104542,0.7325392,CFNN
data4,100,51,71.21216547114548,3.350647141420056,0.79676604,CFNN
data4,100,52,71.6123671255545,3.4765009284059665,0.8549735,CFNN
data4,100,53,70.68887613808393,3.435215212630679,0.74591994,CFNN
data4,100,54,69.31670851563824,3.58360888299439,0.50547016,CFNN
data4,100,55,107.23313226233967,3.5367579898743995,0.6114469,CFNN
data4,100,56,69.47547351842745,3.260503875247063,0.7990169,CFNN
data4,100,57,97.79779947003351,3.3212790059872117,0.7224078,CFNN
data4,100,58,67.79776763724104,3.408115468211744,0.62724674,CFNN
data4,100,59,74.5153432939454,3.688860161488972,0.6347957,CFNN
data4,100,60,82.36425244126893,3.95936495206527,0.32377845,CFNN
data4,100,61,2892.273423021487,3.324920708919137,0.70335966,CFNN
data4,100,62,73.09191653082488,3.8408637211844003,0.49751395,CFNN
data4,100,63,44875.092376801316,3.3402266403849397,0.6623574,CFNN
data4,100,64,71.13629892753046,3.47282126765676,0.67124015,CFNN
data4,100,65,68.2776591205054,3.329938781582814,0.730913,CFNN
data4,100,66,76.70569582245096,3.282503415437963,0.6916935,CFNN
data4,100,67,80.90261755607267,3.382357090566545,0.65570796,CFNN
data4,100,68,79.47347020939895,3.3948205963870253,0.76933205,CFNN
data4,100,69,87.85527368621095,3.809741468663083,0.68988585,CFNN
data4,100,70,69.51005211560077,3.496977671931797,0.56033045,CFNN
data4,100,71,74.60770888365296,3.3472278096271895,0.84663767,CFNN
data4,100,72,64.78580140177176,3.2576690447926238,0.8326249,CFNN
data4,100,73,121.30724433622342,3.3134126003580575,0.8218206,CFNN
data4,100,74,76.8024364391684,3.74849611982427,0.68088603,CFNN
data4,100,75,81.54358189099491,3.5905787813702044,0.7167845,CFNN
data4,100,76,82.2494134236267,3.478562847642144,0.83943886,CFNN
data4,100,77,70.96713849588441,3.4781798946534663,0.51448846,CFNN
data4,100,78,69.48670957819054,3.2885718388316425,0.8036108,CFNN
data4,100,79,74.97968828072173,3.203430363593366,0.81828445,CFNN
data4,100,80,72.67748389459804,3.2802814430461136,0.6339489,CFNN
data4,100,81,68.29678245384439,3.534416306831453,0.57729715,CFNN
data4,100,82,66.74228518281797,3.335716596069884,0.6969857,CFNN
data4,100,83,89.22022671882189,3.352049614318233,0.7454441,CFNN
data4,100,84,73.80353687405348,3.361786485150051,0.7957672,CFNN
data4,100,85,85.9615242665981,4.045132707922561,0.4663895,CFNN
data4,100,86,68.9640161135868,3.551793861313629,0.6980618,CFNN
data4,100,87,83.46954593266254,3.9483679648568035,0.3910105,CFNN
data4,100,88,80.15098111771351,3.5456493010801986,0.7483517,CFNN
data4,100,89,70.61178507724352,3.158355647106096,0.6549042,CFNN
data4,100,90,61.6831905323284,3.278165478190306,0.79269975,CFNN
data4,100,91,77.0944775764619,3.9533297416180733,0.60816395,CFNN
data4,100,92,87.47535617184906,3.5775583306903407,0.62774664,CFNN
data4,100,93,71.04929287487487,3.481993876936262,0.7614435,CFNN
data4,100,94,69.55977146339207,3.3715505440820746,0.7493563,CFNN
data4,100,95,318.29877258974466,3.358545315081717,0.8688341,CFNN
data4,100,96,73.41295837488569,3.379676159453889,0.7981085,CFNN
data4,100,97,82.05088674715772,3.7255792396793668,0.74347365,CFNN
data4,100,98,81.41735987282398,4.073567507171276,0.34250683,CFNN
data4,100,99,64.849929426053,3.245088579733575,0.88701874,CFNN
data4,100,100,72.81812616489259,3.369534072519614,0.7962776,CFNN
data4,1000,1,41.331626996096546,1.0844366316221004,3.171744,CFNN
data4,1000,2,36.22376261155581,1.0377514435757909,2.8477573,CFNN
data4,1000,3,46.36063810488027,1.0837164536749326,2.8423393,CFNN
data4,1000,4,55.493040728603994,1.1114729285754974,2.7390244,CFNN
data4,1000,5,46.785742102576954,1.0250226918941319,2.9749722,CFNN
data4,1000,6,61.1535062534917,1.0641524443388715,2.6610322,CFNN
data4,1000,7,58.28216882186135,1.0612007010188254,2.9272559,CFNN
data4,1000,8,59.899354694192354,1.037957873072124,2.899941,CFNN
data4,1000,9,55.34451375040127,1.0639162198999659,2.9458804,CFNN
data4,1000,10,46.41321893191982,1.0523905398570204,2.9089768,CFNN
data4,1000,11,75.51805658104483,1.0923568460880464,2.8733907,CFNN
data4,1000,12,34.65670753853991,1.0604972076477164,2.6971505,CFNN
data4,1000,13,62.32519835186261,1.0877671850649975,3.0720034,CFNN
data4,1000,14,91.35942748212493,1.0361233780334413,2.9161441,CFNN
data4,1000,15,42.77345977374768,1.055649132319475,2.5947719,CFNN
data4,1000,16,145.00563871957414,1.0915723685536531,2.8666453,CFNN
data4,1000,17,92.96254967927396,1.0586013402285595,2.791921,CFNN
data4,1000,18,57.1232671519175,1.050183525486244,2.8985424,CFNN
data4,1000,19,56.297227249782125,1.0511009476458544,2.9887583,CFNN
data4,1000,20,44.536340822921254,1.0225172259658202,2.7289376,CFNN
data4,1000,21,157.57196416678144,1.0272405420100443,3.0808685,CFNN
data4,1000,22,41.156389716670404,1.0450969297006756,2.7761874,CFNN
data4,1000,23,88.27383391183695,1.0837573020311277,2.857377,CFNN
data4,1000,24,38.439958523900145,1.1126099271032404,2.801373,CFNN
data4,1000,25,67.05072057273424,1.0637885260929616,2.55436,CFNN
data4,1000,26,35.51840889597362,1.0071122950734548,2.92148,CFNN
data4,1000,27,51.241926813386826,1.0247755940261527,2.9271264,CFNN
data4,1000,28,94.71699743136939,1.005594391524507,2.8886971,CFNN
data4,1000,29,44.43240164775407,1.0605992106790003,2.8455582,CFNN
data4,1000,30,50.91043873253547,1.014587690525338,2.9581046,CFNN
data4,1000,31,98.64005011800103,1.1023870360119914,3.087371,CFNN
data4,1000,32,53.6148465011285,1.0679190295882448,2.8599415,CFNN
data4,1000,33,40.11486491472731,1.0540574591175236,2.717587,CFNN
data4,1000,34,40.62707018005937,1.1034242185668612,2.9778533,CFNN
data4,1000,35,34.95729187396013,1.0644396036187938,3.002719,CFNN
data4,1000,36,41.070794235367075,1.000051826359726,2.9080682,CFNN
data4,1000,37,36.871026322635494,1.0157260720800574,2.9186523,CFNN
data4,1000,38,131.70703001120154,1.0667383920039526,2.8941777,CFNN
data4,1000,39,158.41669528676303,1.030556659865459,2.6929047,CFNN
data4,1000,40,34.242712892920046,1.0496218427800401,2.8271358,CFNN
data4,1000,41,42.45592685938926,1.057369909597407,2.7137227,CFNN
data4,1000,42,48.2025847710941,1.0745996542746965,2.9618373,CFNN
data4,1000,43,83.51686764742028,1.051099756913354,2.609777,CFNN
data4,1000,44,47.20003050720908,1.0272721730699377,2.8571813,CFNN
data4,1000,45,132.17090716205124,1.098386180713296,3.0118172,CFNN
data4,1000,46,50.96128385820155,1.048860993518271,2.8464313,CFNN
data4,1000,47,59.93336009621554,1.047344246366829,2.7481077,CFNN
data4,1000,48,40.452609532507324,1.1032628767367476,2.5406368,CFNN
data4,1000,49,48.670032404620834,1.0102828907583457,2.9313557,CFNN
data4,1000,50,30.93088130683664,1.0447311782098172,2.9456513,CFNN
data4,1000,51,78.17487551649347,1.0738195608672438,2.877315,CFNN
data4,1000,52,54.882387492322636,1.1024387002949818,2.9704869,CFNN
data4,1000,53,30.613958063030267,1.0473826035179261,2.9126885,CFNN
data4,1000,54,73.39294146078882,1.084153302122054,2.8315678,CFNN
data4,1000,55,48.36326989120567,1.0696113731187968,2.8951983,CFNN
data4,1000,56,281.0779224191862,1.051290089648864,2.9453237,CFNN
data4,1000,57,40.78283443317234,1.0537391944435575,2.9109213,CFNN
data4,1000,58,44.21944293570688,1.0832696464802465,2.9535177,CFNN
data4,1000,59,123.1203022088036,1.0713238279014612,2.4671154,CFNN
data4,1000,60,133.6458160788739,1.0504063773536982,2.8073559,CFNN
data4,1000,61,222.4467935259479,1.0455732068602124,3.158683,CFNN
data4,1000,62,35.73481753382224,1.0467612497801797,2.8145616,CFNN
data4,1000,63,88.36364998255347,1.0519959269794332,2.8171434,CFNN
data4,1000,64,50.07585660303142,1.0388718377857407,3.0028837,CFNN
data4,1000,65,39.340838087314566,1.0537622693611863,2.742922,CFNN
data4,1000,66,215.83915121905815,1.1282581469989117,2.761483,CFNN
data4,1000,67,48.19870504343714,1.082216036429064,2.9365532,CFNN
data4,1000,68,44.69854251450113,1.0349560812478225,2.8161454,CFNN
data4,1000,69,43.117910697947856,1.0881799216009111,2.570477,CFNN
data4,1000,70,47.42344396137532,1.0296013191520477,2.6289277,CFNN
data4,1000,71,31.53072129743443,1.0642355259496774,2.588986,CFNN
data4,1000,72,89.59770612182476,1.0577281905250153,2.6215076,CFNN
data4,1000,73,68.60434051426614,1.0187561828980207,2.959338,CFNN
data4,1000,74,109.0321971650751,1.0804803408487975,2.9055972,CFNN
data4,1000,75,44.32268511555398,1.0435627128146103,3.0581095,CFNN
data4,1000,76,47.24287230374819,1.0757646142186608,2.8622193,CFNN
data4,1000,77,55.98400639192953,1.070113935318709,2.900414,CFNN
data4,1000,78,43.69977349502995,1.0428018440901827,2.5573175,CFNN
data4,1000,79,41.77714467720447,1.0622550973434115,3.0339584,CFNN
data4,1000,80,138.91480576164935,1.0399622313546595,2.95411,CFNN
data4,1000,81,127.32161946570876,1.1105386322152788,2.46057,CFNN
data4,1000,82,50.726739138672414,1.0449498918410776,2.7718344,CFNN
data4,1000,83,63.015244257333094,1.054702908287242,2.7230635,CFNN
data4,1000,84,39.490548070455986,1.0589898365723762,2.4925025,CFNN
data4,1000,85,39.17505352510528,1.011270676169414,2.8545687,CFNN
data4,1000,86,39.06498520840875,1.0718018760526131,2.86625,CFNN
data4,1000,87,33.07767524888022,1.0578542499402344,3.0120206,CFNN
data4,1000,88,72.19019353767584,1.0738548371998564,2.9764,CFNN
data4,1000,89,70.26327902181585,1.043246672077613,2.7816694,CFNN
data4,1000,90,53.01421301540724,1.0509053159375694,2.9534721,CFNN
data4,1000,91,35.92099600658226,1.0428573847037774,2.7882698,CFNN
data4,1000,92,745.9643656880573,1.092895854813212,2.8134584,CFNN
data4,1000,93,47.83395156646081,1.063893702929579,2.8173883,CFNN
data4,1000,94,62.46092836251479,1.0585033087449238,2.9091547,CFNN
data4,1000,95,45.64116609967241,1.1092758721452114,2.9312735,CFNN
data4,1000,96,38.289230207578896,1.020307805303176,2.854106,CFNN
data4,1000,97,66.30968935547091,1.0591738590683637,2.8868196,CFNN
data4,1000,98,62.6371506351896,1.0531142216858558,2.561312,CFNN
data4,1000,99,36.591143096896545,1.0444054218386707,2.9305575,CFNN
data4,1000,100,40.31881795753844,1.040800472318368,2.8685403,CFNN
