Data_Type,Sample_Size,Iteration,Coefficient_X1,Coefficient_X2,Coefficient_X3,Coefficient_Mediator,Coefficient_Intervention,Intercept,MAPE,RMSE,method
data1,50,57,0.42674280348383153,0.8261355010997381,0.8118863889684899,2.1680769952567363,2.6083513182209046,,36.77308617598093,1.0911618548031896,IV OLS
data1,50,58,0.5804726862919483,0.719295679450073,0.7047081581324897,1.881106295193565,3.3962392240073527,,77.63553746658052,1.0306713400607843,IV OLS
data1,50,59,0.5936841728625859,0.5285903221825403,0.7329157695282436,2.0462010395168995,2.8846633448425094,,63.41324155522173,1.0090636248970197,IV OLS
data1,50,60,0.7009793025563303,0.5739484681256131,0.49651093866992313,2.0798423516763487,3.00197804421459,,209.94082668506553,1.033274152683181,IV OLS
data1,50,61,0.4710755287725408,0.5377500981409409,0.48415796910930065,2.0219713356959788,3.0060111333456883,,45.97434715694809,1.003232268380523,IV OLS
data1,50,62,0.2740689534077244,0.6374649194624114,0.6165346094238047,2.0811804225029356,2.699192543133878,,23.27715222040072,1.049373741106009,IV OLS
data1,50,63,0.6346591970776722,0.7750218533606118,0.5920614301515809,1.7796855675794576,3.4964768436715223,,50.53543310516542,1.0400626060113152,IV OLS
data1,50,64,0.4419311444748459,0.7165528829909055,0.49366356337183526,2.04766657455835,2.986650520916524,,39.385883930603995,1.0680723249147313,IV OLS
data1,50,65,0.5805190575712554,0.3381528707096636,0.7874231696530285,2.349631371359351,2.1911377565051198,,54.538477993226955,1.030871589135455,IV OLS
data1,50,66,0.5527311763315632,0.3569874271242445,0.6052109762816803,2.365589755501914,2.1922613566941767,,57.57138624391621,1.0806739473396119,IV OLS
data1,50,67,0.40392843759730684,0.5762131007034375,0.6118313620334817,1.9250487483521104,3.285531940588785,,53.542172487705194,1.0076350305462485,IV OLS
data1,50,68,0.7534741057741485,1.0632869610522695,0.904412946124874,1.6577303639291596,3.5011360980119535,,1691.061203439896,1.0496599268651616,IV OLS
data1,50,69,0.42342363699990215,0.544544346825796,0.6935414533235711,2.344593850149426,2.3140607124737476,,35.87656671403187,1.0464080963720055,IV OLS
data1,50,70,0.8086252427330274,0.6156248752508816,0.7522927334711309,2.365436339528364,2.141106472413664,,57.57262108549175,1.0898312173052414,IV OLS
data1,50,71,0.28519881805131964,0.609116831943471,0.8259929490748693,2.192449799160369,2.7258551128989614,,35.67225162129799,1.0390900114032828,IV OLS
data1,50,72,0.563262907027978,0.4852418805962416,0.647353363763502,1.7537990668393633,3.476125238351389,,30.907392333476857,1.0681947088888275,IV OLS
data1,50,73,0.48602663932868895,0.5888139451846326,0.7075397935833765,1.6353484889994936,3.7980285687649373,,68.19587795721125,1.0619826724744819,IV OLS
data1,50,74,0.5362957439728199,0.5672986601828033,0.8908665580503634,1.7216577101414734,3.5468055081693066,,49.40824707049239,1.0290145022809853,IV OLS
data1,50,75,0.5120689408723997,0.7337177953730225,0.6563425547480046,1.6735041554779209,3.7823657265004367,,74.35484287531372,1.0508131977918473,IV OLS
data1,50,76,0.4496665822410782,0.5371721717383986,0.5046383317280926,2.509432039110659,2.2405906067384747,,35.79411431562679,1.1767259956494798,IV OLS
data1,50,77,0.6440725294756375,0.49356055713087843,0.5016683062307332,2.322838012423544,2.3565328607801765,,68.48104146358763,1.0622201085675527,IV OLS
data1,50,78,0.2509395944977867,0.4635487259978806,0.2815421710014784,2.0825510493413386,3.208907587957022,,276.67787316883357,1.1058420392801684,IV OLS
data1,50,79,0.4590542998676316,0.4746171062562114,0.602803242524542,2.155915852938125,2.7904555396035753,,70.46235090337183,0.9710791553480299,IV OLS
data1,50,80,0.05373124494111903,0.007548330453185423,0.5016795843159696,2.2149253450542106,2.911284339958818,,44.96359584068579,1.1435873261791252,IV OLS
data1,50,81,0.6495181477604612,0.574633148985433,0.9128024131365231,1.8732385072028996,3.2044048607581077,,32.91716615775525,0.9841894609929533,IV OLS
data1,50,82,0.5586806927116162,0.7551483659138755,0.4997649686780993,2.496618192061928,2.1605641273562597,,37.57054246829393,1.21249530542931,IV OLS
data1,50,83,0.20709300928059152,0.8129801919227614,0.6380815412011706,1.711322849923356,3.615215099664726,,43.256018500472955,1.050267966191236,IV OLS
data1,50,84,0.47645565293984454,0.8105528003129469,0.6811526829659001,1.682600548463291,3.7258635130344118,,62.86278372936642,1.0154945968208737,IV OLS
data1,50,85,0.6263859227112217,0.8209191083646572,0.9466773958501412,2.1371868415308337,2.5187025402284062,,67.56221311181757,1.0152763036869863,IV OLS
data1,50,86,0.3013864963096511,0.3092729453987122,0.5330777693611621,2.2956572434297513,2.7117854752364074,,49.63914171214092,1.1040117998753318,IV OLS
data1,50,87,0.3113701878785624,0.7924616372102484,0.5043508594459722,1.6634713315939147,3.813800094374294,,50.62970331149535,1.0441074622140243,IV OLS
data1,50,88,0.35009603137588635,0.13955802574337767,0.6904467744546492,2.5224086378634074,2.0041389105612217,,51.83214033103517,1.0489552658543557,IV OLS
data1,50,89,0.5528238392224831,0.7135436931944783,0.6591229436705172,2.111516734087041,2.7296188861292503,,41.34305915830419,1.107749239183455,IV OLS
data1,50,90,0.5471339018945514,0.20706569027528854,0.5173141676442856,2.7730974179724797,1.44327463683231,,35.48695155894207,1.0657273024694938,IV OLS
data1,50,91,0.38290263789597334,0.20805753704334798,0.48385652456613526,2.367416669981433,2.332345187425039,,59.79973309168762,1.1214833772669817,IV OLS
data1,50,92,0.5470251461143578,0.28923267328917646,1.0741704216517396,2.3666471558380944,2.2907176693223215,,32.63030520657122,1.0836566585639786,IV OLS
data1,50,93,0.5350330333127942,0.8409511354362991,0.6293370871645168,1.6155472956665067,3.7997203985327532,,58.098766014496015,1.0581233557911705,IV OLS
data1,50,94,0.3193764320613459,0.9473520770348105,0.5903980845756753,1.4654566896701464,4.230522915529806,,122.98010759978656,1.0882690159457826,IV OLS
data1,50,95,0.4313709245122879,1.1087684221688825,0.5965992822441228,1.503659082716903,4.14344282078475,,116.9783712106262,1.157760075943848,IV OLS
data1,50,96,0.6074450044030404,0.7559837627189698,0.5130759256931317,1.9483481533866103,3.2504953469498874,,49.46617369790792,1.0684809005648048,IV OLS
data1,50,97,0.541927895314885,1.177586552197994,0.9823929634678894,1.8818696885825403,2.8745993415710993,,46.13856265730608,1.1712501066691594,IV OLS
data1,50,98,0.585151979988204,1.012135248687707,0.6887861136299107,1.3264953740890255,4.477016120709344,,38.33653685074441,1.0777720210224588,IV OLS
data1,50,99,0.3861305022464365,0.67882930702768,0.5433456207726527,1.7470004728471322,3.661105260370199,,39.02535719520099,1.0136113435002656,IV OLS
data1,50,100,0.5013666321998598,0.24507812640324392,0.5860682750227424,2.3685369634961297,2.410017019813928,,81.45534975516338,0.9865080363883314,IV OLS
data1,100,1,0.4361792484460019,0.23994648468105284,0.5474262320463869,2.115387197736332,2.9530417736703836,,29.406012714198482,1.041157684262547,IV OLS
data1,100,2,0.3375742062707255,0.532072601337381,0.7279055741042257,2.278456956639478,2.3798155850145513,,51.476609587191824,1.034304175711357,IV OLS
data1,100,3,0.43190990925547124,0.48478076450235164,0.6402520691637237,2.021966463659004,3.0149613289599397,,54.73923424589333,0.98839820495147,IV OLS
data1,100,4,0.6584899706887517,0.7670994659943732,0.7276315063017089,1.8634081807820646,3.315245420512338,,30.11294476170654,1.0017243709979395,IV OLS
data1,100,5,0.49502620894335947,0.7062476675676034,0.6435090484128081,1.9434021577978173,3.1512503461412393,,48.38529636705578,1.0214187546095412,IV OLS
data1,100,6,0.4144407966248227,0.41112642903006913,0.43300018535598983,2.332607964106469,2.452726060879962,,51.31477412375346,1.0259321335695881,IV OLS
data1,100,7,0.6064042471504785,0.5642071036635964,1.0611946795102831,2.262090778552822,2.299574890050284,,62.79318373073991,1.0392911297533869,IV OLS
data1,100,8,0.4728623036231743,0.8705612558859277,0.7935685788778537,1.7923095501215007,3.3158487568222528,,45.4595653721763,0.9990234462194642,IV OLS
data1,100,9,0.44236359684076987,0.7351932267408142,0.8474240937650199,1.7380287464802677,3.5233403551107747,,62.64363335332837,0.9940113902127689,IV OLS
data1,100,10,0.6502656083971147,0.40230129106765355,0.6232855288850485,2.3188527569378126,2.4627808977590044,,98.3027978780892,1.06095835689361,IV OLS
data1,100,11,0.38441303941762006,0.5144784169989536,0.7979476968126304,2.1905070361269994,2.614498350640151,,27.331554537314346,1.0225050311839197,IV OLS
data1,100,12,0.6763411311276246,1.08902750277473,0.7046190167592188,1.317141334404075,4.345170522564223,,105.18896489857556,1.0430165627186807,IV OLS
data1,100,13,0.42122662605303884,0.34017552089903047,0.5581683000351034,2.1637073539505494,2.789522987005569,,31.894606385851134,0.9989570868655131,IV OLS
data1,100,14,0.5899123425117765,0.8203589576278887,0.7426044914910352,1.831904924691436,3.3286316469312878,,51.36554072274768,1.081009140744457,IV OLS
data1,100,15,0.6903992122305495,0.3170305685474266,0.5937140072131738,2.2483551079348802,2.568932894677218,,53.71082049913035,1.0637116138305818,IV OLS
data1,100,16,0.5852479539731502,0.5555550790999558,0.5987506114926884,2.068435769299942,2.8330505746260046,,37.19761766155565,1.0517493685861026,IV OLS
data1,100,17,0.4527417375109444,0.540465754980516,0.6248961308310963,1.9095805498113794,3.111457559893596,,326.28096458287075,1.0655430178591907,IV OLS
data1,100,18,0.5178437675093206,0.23280696506063814,0.7163037035742557,2.338851574175959,2.3105746277008548,,38.82494047486587,0.9925841450315419,IV OLS
data1,100,19,0.3666997761203743,0.5309554106100847,0.7590515556279954,1.8951295147053941,3.2359117720762,,40.11819497800631,1.031741179011571,IV OLS
data1,100,20,0.7221111118221016,0.7852032374882298,0.6366300034563045,1.999344593879523,2.8861236829716175,,44.783471681653076,1.0725419923189627,IV OLS
data1,100,21,0.4185628065211152,0.6588800779561952,0.8499555807432164,1.8210450856423546,3.387512610553829,,30.02999496528408,1.003607313398478,IV OLS
data1,100,22,0.6537823104922033,0.6865936663916188,0.7262195279475006,1.81505529801075,3.375349037307966,,35.65058543383854,1.0117237263739862,IV OLS
data1,100,23,0.5118024987604816,0.6032088088961363,0.6356500997091794,1.9759306126287026,3.1458272613769376,,56.51915140639251,1.0155760641153355,IV OLS
data1,100,24,0.6211427156561888,0.8132261060323973,0.8550557551123501,2.0123303583282004,2.8189212542923268,,42.239083449801754,1.0818578737986708,IV OLS
data1,100,25,0.642065956941579,0.38002658151821944,0.6552456634205458,2.249974296770352,2.617468365181307,,48.418007340948414,1.0760800603871137,IV OLS
data1,100,26,0.7324921342493688,0.2794610728849807,0.7362817404167132,2.3792373825050377,2.0957894419363434,,39.79380889300423,1.0603188002427144,IV OLS
data1,100,27,0.6413839089491535,0.7202796566398767,0.8432541542012344,1.8842947473226577,3.2252870212248146,,51553.4560799137,1.1012344802219247,IV OLS
data1,100,28,0.5697804341777823,0.5825361392970149,0.9778169610564207,2.038064476318993,2.818934573967465,,45.351619730893844,1.0219233203118405,IV OLS
data1,100,29,0.5317535019919549,0.4930797428918283,0.7560642145762219,2.4031266648152583,2.160132999090396,,37.40282719907765,1.035921295154715,IV OLS
data1,100,30,0.5448694939064845,0.7470706454115204,0.7843478398851739,1.891068580196506,3.102735887668006,,31.02369424719656,0.9898872389877623,IV OLS
data1,100,31,0.5517645310973096,0.5736916035665329,0.6428232409871082,1.9943730929780539,2.95718616038568,,64.72441829654906,1.0129018641749443,IV OLS
data1,100,32,0.675897804888613,0.7884630635878939,0.6186338427100857,1.7561197327963323,3.4465973896730753,,41.128132780876136,1.0264438879436741,IV OLS
data1,100,33,0.5302087977089871,0.7542075141358945,0.7717010752363964,1.9193125844685563,3.049487288076884,,30.83067256099673,1.0017680422645192,IV OLS
data1,100,34,0.36068597323347046,0.5172688904441076,0.6486625812872546,1.9599683074679584,3.1810019874880586,,39.44810443002546,1.0081800279708668,IV OLS
data1,100,35,0.6735297058487351,0.6690328056915802,0.722192166137418,1.8614017775189906,3.3011463050086967,,275.2973954156559,1.0740167398511047,IV OLS
data1,100,36,0.2820011930657853,0.6134351835846787,0.7972939155145504,1.7897032681270013,3.4639452304891396,,51.373432155079136,1.0413602896078642,IV OLS
data1,100,37,0.4806426306051965,0.4232453421105742,0.7675456970919509,2.2725847056394737,2.3583546791355716,,221.91947834878647,1.0184974492099879,IV OLS
data1,100,38,0.6913266066783572,0.6320278295942013,0.7381308324826517,2.0613141336073473,2.6981442385304346,,34.19744120428598,1.0389913029570723,IV OLS
data1,100,39,0.48339832168199426,0.5593852848726495,0.5082641195173612,2.189252702857344,2.726769739656409,,41.07720748165876,1.0647965629199667,IV OLS
data1,100,40,0.39243301283360676,0.6363674552512499,0.5526635284612955,2.1091595866905726,2.8227620833068294,,284.58560655703656,1.0512486402590269,IV OLS
data1,100,41,0.524487056297854,0.8159721725919916,0.8211229905173999,1.3872690297477324,4.359488266038322,,55.55655434772534,1.0632121709292528,IV OLS
data1,100,42,0.4314201105922077,0.5859811101720585,0.7049208568763655,1.9644296446103255,3.153299248723404,,34.617899106154404,1.0203838805951024,IV OLS
data1,100,43,0.5539201274208054,0.5188282837807967,0.5127724693563105,2.065834216982106,2.799719547899736,,34.66411157944085,1.0277716506404266,IV OLS
data1,100,44,0.708894917448631,0.3842655764579877,0.749679572865877,2.4993534603976704,1.934644985597663,,8702.038796032635,1.048010488281001,IV OLS
data1,100,45,0.34559610439205424,0.7352748275521027,0.7514103119480899,2.014553374503821,2.8573449447562638,,37.98750341539351,1.0588761490709584,IV OLS
data1,100,46,0.7173735040758309,0.5903233052202677,0.7894001135164646,2.263867643576387,2.419665895446932,,949.5551963874195,1.0463645733428735,IV OLS
data1,100,47,0.42785796817898136,0.28237516761143927,0.5191470128007865,2.4192501060711162,2.149630706592652,,29.871921966991195,1.0868433705052674,IV OLS
data1,100,48,0.5122412803875668,0.6675059980444853,0.7291634993795182,2.0628784573471224,2.9184706020897013,,48.67084406759585,1.0434043906197896,IV OLS
data1,100,49,0.3378024029664479,0.5638749955208665,0.8022799839601162,2.0991511234315987,2.6729864882425054,,28.375962551799187,1.0575992459684231,IV OLS
data1,100,50,0.508930765109668,0.5984610401135644,0.7798861204247854,1.9940789227712747,2.9890818706204363,,44.17119337956686,0.9963455804136211,IV OLS
data1,100,51,0.36195327455364135,0.5501120226827789,0.7670388111470022,2.1819273503227743,2.6798762672123053,,43.31165512356298,1.0208762542951217,IV OLS
data1,100,52,0.531119459927704,0.9412260643515499,0.7166770015287981,1.5345172747045188,3.9391708528806735,,41.6127137204379,1.0170443412973926,IV OLS
data1,100,53,0.6701831433696546,0.7254094638815107,0.6182830709017273,1.7293652757920293,3.690715286469332,,60.719701366592524,1.0375408129214705,IV OLS
data1,100,54,0.8160633743674677,0.5732114249782492,0.8575956709821908,1.9844219176055478,2.841837644979038,,121.8883948454307,1.069235394468139,IV OLS
data1,100,55,0.3062573630264679,0.3155168699980071,0.3542879679678179,2.2557849736122275,2.717129827731384,,45.720498254937844,1.0813603398415017,IV OLS
data1,100,56,0.3645163217140487,0.4813211951142466,0.603282164152387,2.276019952618383,2.499637871008219,,45.472578958786244,1.039499527823792,IV OLS
data1,100,57,0.38440097693620384,0.5991175665904032,0.7024957899582875,1.8711794477272004,3.321764590327213,,49.515422463500194,1.0181996604188996,IV OLS
data1,100,58,0.37871351667804404,0.37897296230325195,0.7672214322314963,2.298366720888777,2.3429180925616726,,40.380146794165505,0.9971868011769868,IV OLS
data1,100,59,0.6409972541827493,0.6729471141639558,0.741433102595201,1.7755249499732235,3.4010714393655377,,47.637232583983824,1.0516776044748444,IV OLS
data1,100,60,0.5202814677694922,0.5614404140208413,0.8861990431774963,1.7335449997030161,3.4544427860947295,,57.46377119681305,1.0302731869188702,IV OLS
data1,100,61,0.4824928495084395,0.5786591013058053,0.7371204264131916,2.1971528229855752,2.476411957899208,,81.74866078341284,1.0580002854875907,IV OLS
data1,100,62,0.5441400759685835,0.5722216177589896,0.789568566953073,1.9096091395102837,3.2641339421043574,,51.634662054476756,0.9857127544179374,IV OLS
data1,100,63,0.5658295432646757,0.4186321841676027,0.6013380115049853,2.0886495129634857,2.927230242788196,,32.58166260422919,1.0601209560593967,IV OLS
data1,100,64,0.7361377311361841,0.7134900537927702,0.7622382187518206,2.0122121778372146,2.996590515010105,,59.5731958220904,1.0086322351197825,IV OLS
data1,100,65,0.5247239639101494,0.7348687928452392,0.7992668348017866,1.9775995728710263,2.861663193467559,,35.567957741511734,1.0392820992424068,IV OLS
data1,100,66,0.6175401798453389,0.7982097595720773,0.9528678322874464,1.9775963420219778,2.902537757500274,,112.72573885347006,1.0522433015355588,IV OLS
data1,100,67,0.2523129651655765,0.23111867084350413,0.6475066388742264,2.228408873604333,2.7391454539993387,,38.68799519325568,1.0428200433232424,IV OLS
data1,100,68,0.6355770495071876,0.25565562841583733,0.618434778228589,2.376492140002111,2.3232680125677994,,25.121250498449132,1.0401707465163548,IV OLS
data1,100,69,0.3202173120064452,0.8325548431277591,0.5545783917707843,1.6749749671239265,3.754755858107499,,49.53533936984258,1.0309957254120943,IV OLS
data1,100,70,0.4624308647574147,0.4627012276676996,0.72636547505706,2.292865736082448,2.418275606881955,,152.42898598499218,0.9947217247548265,IV OLS
data1,100,71,0.5076569332353555,0.6751305247027413,0.601102846035475,1.8612400776994573,3.3584233682885856,,51.97290566261496,0.991740279230504,IV OLS
data1,100,72,0.5537612649413606,0.606934444303713,0.5778899177558818,2.295868346001443,2.4647238500887294,,41.45147692540153,1.0397640587277255,IV OLS
data1,100,73,0.5400479532151238,0.29141687965720847,0.7997982044642483,2.4157699845274854,2.1154728070631044,,46.33333548300976,1.0315429551579705,IV OLS
data1,100,74,0.45448216769479366,0.6478671511811347,0.609243317660841,2.003725466182729,2.995962683386037,,47.17703512735997,1.0073501596531595,IV OLS
data1,100,75,0.4294377977291749,0.30067286494078405,0.7251743413321028,2.068808400928652,2.8945904486129397,,47.30430463393378,1.0009693016956405,IV OLS
data1,100,76,0.49203092130767045,0.5706810707644371,0.8877902294774846,1.9860160598241952,2.903208146138455,,1007.391129820908,1.0206390783953012,IV OLS
data1,100,77,0.4481789924614539,0.8095769255029894,0.5376867376885219,1.453018624108734,4.302516789054673,,38.330174627314946,1.08221589156417,IV OLS
data1,100,78,0.44614358382842045,0.5626685145478509,0.7153087477426969,1.8878430649572355,3.315720527234891,,69.89182960034049,1.0593652512731695,IV OLS
data1,100,79,0.6220235638563884,0.4461554966018051,0.7639867165778335,2.3846706007327456,2.123443575093566,,52.681161493484176,1.0192561390641461,IV OLS
data1,100,80,0.6683163587589085,0.5645647514004581,0.9734311897610979,2.2098734739424084,2.257381573039283,,141.0987921976242,1.0793356627061212,IV OLS
data1,100,81,0.36539729952897826,0.406051249605335,0.4894407563901595,2.015208791357437,2.995188368243957,,49.84029742580896,1.0370762867498233,IV OLS
data1,100,82,0.5316619380186057,0.8743779223851371,0.7999479748168108,1.7843040741656593,3.2512292523785673,,30.053570651829624,1.0304005571717745,IV OLS
data1,100,83,0.5229286229124099,0.6241074169744747,0.6475011333345749,2.0829868876846733,2.844729513462955,,28.108488156794948,1.0194075168418841,IV OLS
data1,100,84,0.4261551356818927,0.7824045823580441,0.6820245936371818,1.8277372353556574,3.2799122061068506,,70.22890486407178,1.012844040098847,IV OLS
data1,100,85,0.5173648376801502,0.842311048267216,0.8530302482881482,1.8991164230467876,3.0320843318597923,,47.66276346610946,1.022766503203844,IV OLS
data1,100,86,0.5346100387546451,0.6503765610093929,0.41892825544362444,1.6949891606226304,3.721993586124252,,51.36630005991994,1.0454332012552223,IV OLS
data1,100,87,0.5248055136271359,0.5604679523816192,0.4580089740159994,1.7194056588713127,3.675396590002565,,147.53284189134496,0.9957646550856384,IV OLS
data1,100,88,0.35071033518481287,0.8148322859051635,0.7194092117937207,1.9878636562137282,2.9647957943802274,,40.91234141229909,1.0947397851441656,IV OLS
data1,100,89,0.4181965785614604,0.6669625988624632,0.5786015491905843,1.6604147048215365,3.727117404149299,,28.969526447286626,0.9931001735391045,IV OLS
data1,100,90,0.5532401507125144,0.6556743988853824,0.8707387731213527,1.9507891132447748,3.0458805874286368,,67.98642237535184,1.007583691127211,IV OLS
data1,100,91,0.5868568927125613,0.8012309553592721,0.7365209431545858,2.0865470037249185,2.5681802419508544,,54.06452426036772,1.0621809288764001,IV OLS
data1,100,92,0.6551056040197991,0.36834887257384663,0.8017215426992936,2.2386132154559752,2.555560454766691,,46.42804890615323,0.9999108412122113,IV OLS
data1,100,93,0.6454054045233404,0.643979598687353,0.7991570425252869,2.0889417716906897,2.691728051767756,,400.4649239647184,1.039784656159048,IV OLS
data1,100,94,0.6232642394574863,0.4601930720878702,0.9891608186087475,2.3870279262468834,2.0431353462188104,,74.48458016596454,1.0464767948026445,IV OLS
data1,100,95,0.5522272948266302,1.0247328511295661,0.7813704915118126,1.7668827026464777,3.280773544407177,,41.18862252002905,0.9764683662249756,IV OLS
data1,100,96,0.5575380131645833,0.5397825382930681,0.8230937539009376,1.9618949998040476,3.0037458009889075,,45.214883711510836,1.0273647176121554,IV OLS
data1,100,97,0.35567490814512104,0.34430185581736616,0.459377175953869,2.3359378441893925,2.62189383410757,,121.5384815638076,1.0639662971502895,IV OLS
data1,100,98,0.6069415080334067,0.7688334104104801,0.7874901137765673,1.7258711337703894,3.4953056459755834,,291.19037316690236,1.0396808860103648,IV OLS
data1,100,99,0.4432005021355676,0.6032418112160445,0.8778767471587756,1.5541774596944764,3.9917791391563804,,71.20202767373407,1.063686316722339,IV OLS
data1,100,100,0.534408578442861,0.4237100425172141,0.5590281939349825,2.205418857643666,2.4970902637417782,,47.29222896955554,1.0569045559417891,IV OLS
data1,1000,1,0.5607342751172222,0.6336865649200389,0.7664047226065998,2.0246960675819192,2.8595457816253855,,40.59159254082333,0.9649928845796043,IV OLS
data1,1000,2,0.48085143952604065,0.4526449804034507,0.6881676446621008,2.0568345961833154,2.9686387437227295,,27.231985894362644,1.012284457910155,IV OLS
data1,1000,3,0.5051231253895947,0.6689064685387174,0.6273433322275077,1.9013615566646727,3.2119399074709034,,38.05635633887186,0.9888001207273406,IV OLS
data1,1000,4,0.482830474448925,0.5580868428970854,0.664454072336286,2.0609201127563814,2.8822060565584797,,43.56705571279176,0.9883451414239105,IV OLS
data1,1000,5,0.47404162522940185,0.5728291377145862,0.7039908842393778,2.006581483241206,2.9914049665094025,,54.22548901871905,1.0293672972791024,IV OLS
data1,1000,6,0.4970560019855105,0.5957843193916267,0.6726581292827822,1.9981588404350095,2.996996019605296,,45.07445521359273,0.9882307136125403,IV OLS
data1,1000,7,0.5115408473631781,0.6175212034669156,0.7461855000692392,2.048742268427014,2.8722869266808604,,52.77855021650693,1.006282410802896,IV OLS
data1,1000,8,0.5218736638641813,0.7017717134207028,0.8075246108637459,1.8340692327470398,3.2851210635472485,,41.96889371392297,1.0215854697727564,IV OLS
data1,1000,9,0.43198875297408346,0.5987129371238022,0.7396791711620612,2.0200987572658295,2.9643797174271813,,57.14842421443663,1.0163144878431554,IV OLS
data1,1000,10,0.4380963061156209,0.5516103232394957,0.6431137720832508,1.9654944149497495,3.1422573415468387,,57.21682750157727,0.957706356578295,IV OLS
data1,1000,11,0.5095080767556405,0.6298384922399514,0.7155529963393504,2.002543051249846,2.9944753975145035,,61.248838643961015,0.980872557528559,IV OLS
data1,1000,12,0.5061168304397439,0.7198442902468226,0.7327857305704796,1.919206868534752,3.110976347847491,,33.78085656433992,0.9775739999425533,IV OLS
data1,1000,13,0.5084672701462188,0.6589583465740529,0.7183022276749149,1.8844550434925256,3.1905256285205414,,45.08361060992524,1.0096302912634765,IV OLS
data1,1000,14,0.491175595191488,0.640563334650407,0.7005530614191442,1.9183702438910828,3.1817977977028336,,43.723158337194384,1.0081117802305026,IV OLS
data1,1000,15,0.4964089369834975,0.5383839671409787,0.7155769583552667,2.052163895351493,2.8992842950925373,,29.905325734791354,0.959361889101396,IV OLS
data1,1000,16,0.5398098121262189,0.7055053323562125,0.7045726794677443,1.8815145206381225,3.218830312164261,,59.62460282381203,1.045279364763779,IV OLS
data1,1000,17,0.508183149976328,0.5597793870997269,0.7303173582804678,2.013821529408026,2.9750431148455325,,52.63007877254782,1.0142648523750564,IV OLS
data1,1000,18,0.508752878074759,0.6110470923556548,0.6631262760224077,1.9953088803363235,3.04289584973691,,65.10721005264907,0.9761911896554274,IV OLS
data1,1000,19,0.5009560914171383,0.557620714031068,0.7474070606117795,2.0140695645939424,2.946688839290306,,25.965888506752233,1.0066112256949347,IV OLS
data1,1000,20,0.47141642287314167,0.6089889026162398,0.7129736901565217,2.003327836023487,3.0168066684567236,,43.46813380364142,0.9864160951759524,IV OLS
data1,1000,21,0.5071552351324375,0.5441609248814933,0.7664561409006558,2.106993779378833,2.7362997524938573,,38.13119016131893,1.0263434802453986,IV OLS
data1,1000,22,0.465469340759133,0.5583672288665255,0.7135979416376508,1.9721250927546634,3.08042571762765,,31.939741956853602,1.0142068504329933,IV OLS
data1,1000,23,0.5394625012684388,0.5290140674348424,0.7288585113015249,2.083089998244322,2.813658651399416,,32.649401870570664,0.9813077687310212,IV OLS
data1,1000,24,0.5519223801718267,0.5970526278324634,0.7566254966404051,2.0252006553795416,2.8822048513126055,,39.07888936972271,0.9967027405984196,IV OLS
data1,1000,25,0.49270038246020975,0.6433878874097966,0.6827432912206359,1.9625936401351884,3.062739331867439,,31.513488174755206,0.978940932763477,IV OLS
data1,1000,26,0.409084073605676,0.5669723657044625,0.6915472496870787,2.0682959120350675,2.8762271201096294,,31.204222354532472,0.9522736287200626,IV OLS
data1,1000,27,0.4938392133873402,0.5123079591228861,0.6781919776163561,2.101343819966683,2.810044578225475,,27.980892959474772,0.9951420493931297,IV OLS
data1,1000,28,0.4754853562605989,0.5529046950174857,0.623892652405194,2.06652149239887,2.879041676306733,,30.434101807678505,1.0178226897238134,IV OLS
data1,1000,29,0.5577363718609001,0.6609153366364653,0.6893907653462507,1.903156767132121,3.158261454148006,,41.98911722859477,0.9953535638871154,IV OLS
data1,1000,30,0.5020796125388762,0.6004155428380546,0.7665871993290885,2.0198767230266896,2.9319840221510725,,28.474536548073615,0.982994127987704,IV OLS
data1,1000,31,0.49023243569283625,0.5976885311515343,0.6607203439530521,1.9713349439416044,3.0663017396512395,,33.11965247117784,1.040930151020746,IV OLS
data1,1000,32,0.4673051468099665,0.6546985882971668,0.7181422378541764,1.936977524561867,3.0973460542050937,,30.469199791401362,1.0077491453932153,IV OLS
data1,1000,33,0.5322198492783188,0.6953682779579915,0.7678759835277906,1.954531318742799,3.0671772014181777,,35.169587828901264,1.0194508081271814,IV OLS
data1,1000,34,0.4886059351448786,0.579734519103231,0.6896103686951948,2.000387551288806,2.9997570149044113,,38.58482554496946,1.0261165083706911,IV OLS
data1,1000,35,0.5027402434294349,0.697559851870911,0.6539941185820557,1.8235951051379806,3.356444012605243,,59.518669371238886,1.0324406329440978,IV OLS
data1,1000,36,0.5466415289298193,0.7110058234250526,0.7707011973025262,1.9576051541098327,3.0593084239029946,,61.80402567102183,1.027789311988263,IV OLS
data1,1000,37,0.4947508478325219,0.517212520308783,0.655957068205625,2.098779678265312,2.8263080589475003,,121.76852580640576,1.065035407959274,IV OLS
data1,1000,38,0.4660191064618952,0.564484222744222,0.7333626666921146,2.0230998718563926,2.9804823350784306,,100.18182678275937,1.0093134037725613,IV OLS
data1,1000,39,0.40613109368197725,0.6260425735915224,0.6909172631624269,1.9981469135624241,3.031433760750172,,58.46108793889947,1.0358148199676227,IV OLS
data1,1000,40,0.5504168609622009,0.671529010558252,0.7139774656479396,1.9334136725004902,3.124522698121502,,28.95467306079827,1.066721374467199,IV OLS
data1,1000,41,0.5231629490555032,0.5379594916189837,0.7153422237452013,2.0616062120241767,2.900804476972242,,27.981926892270508,0.9848131630563484,IV OLS
